NUM;NAME;RAJD;DECJD;P0;DM;
# Generated 2015-09-02 using ATNF Pulsar Catalogue web form
# Used "Short csv without errors" output
# Conditions "DM > 0 && P0 > 0"
# Return fields Name, RaJD, DecJD, P0, DM
# Removed second line (units) from resulting output
# Changed "#" in first line to "NUM"
912;J1622-4944;245.656250;-49.741667;1.072968;755.00;
913;J1622-4950;245.686667;-49.848444;4.326100;820.00;
914;J1622-6617;245.515284;-66.288049;0.023623;88.02;
915;J1623-0841;245.927921;-8.693444;0.503015;60.42;
916;B1620-09;245.823652;-9.147003;1.276446;68.18;
917;B1620-26;245.909257;-26.531602;0.011076;62.86;
918;B1620-42;245.951417;-42.947778;0.364590;295.00;
919;J1623-4949;245.978333;-49.817778;0.725732;183.30;
920;J1624-4411;246.089004;-44.192722;0.233164;139.40;
921;J1624-4613;246.077917;-46.217222;0.871243;224.20;
922;J1624-4721;246.228708;-47.357500;0.448723;364.00;
923;J1625-4048;246.293042;-40.805972;2.355278;145.00;
924;J1625-4904;246.325208;-49.076000;0.460339;684.80;
925;J1625-4913;246.318375;-49.229056;0.355856;720.00;
926;J1626-44;246.750000;-44.366667;0.308354;269.20;
927;J1626-4537;246.704083;-45.623778;0.370141;237.00;
928;J1626-4807;246.677083;-48.131667;0.293928;817.00;
929;J1626-6621;246.528546;-66.354242;0.450868;84.11;
930;J1627+1419;246.828163;14.322417;0.490857;33.80;
931;J1627-4706;246.869792;-47.113944;0.140746;456.10;
932;J1627-4845;246.793083;-48.752222;0.612331;557.80;
933;J1627-49;246.925000;-49.900000;0.623678;594.00;
934;J1627-51;246.875000;-51.133333;0.439684;201.00;
935;J1627-5547;246.837833;-55.797889;0.352464;166.20;
936;J1627-5936;246.969125;-59.615361;0.354234;99.30;
937;J1627+86;246.750000;86.900000;0.395785;46.00;
938;J1628-3205;247.029167;-32.096917;0.003210;42.10;
939;J1628-4804;247.111792;-48.083056;0.865971;952.00;
940;J1628-4828;247.128750;-48.478333;4.137539;1209.00;
941;J1629-3636;247.399208;-36.603611;2.988193;101.00;
942;J1629+43;247.250000;43.983333;0.181173;7.30;
943;J1629-6902;247.286544;-69.045915;0.006001;29.49;
944;J1630+37;247.500000;37.000000;0.003320;14.10;
945;J1630-4719;247.510292;-47.328333;0.559071;489.60;
946;B1626-47;247.656125;-47.551389;0.575971;498.00;
947;J1631-1612;247.968625;-16.214444;0.677684;33.77;
948;J1631-4155;247.826375;-41.917694;0.551241;235.00;
949;J1632-1013;248.225833;-10.221667;0.717637;89.90;
950;J1632-4509;248.058333;-45.152500;1.046810;412.00;
951;J1632-4621;248.207554;-46.363500;1.709154;562.90;
952;J1632-4757;248.069667;-47.959528;0.228564;578.00;
953;J1632-4818;248.165583;-48.314611;0.813453;758.00;
954;J1633-2009;248.480417;-20.169167;0.935557;48.19;
955;B1630-44;248.446033;-44.885500;0.436507;474.10;
956;J1633-4805;248.272500;-48.093333;0.710830;1120.00;
957;B1629-50;248.250429;-50.252250;0.352142;398.41;
958;J1634-49;248.625000;-49.866667;0.684936;649.00;
959;J1634-5107;248.520458;-51.129111;0.507356;372.80;
960;J1634-5640;248.579875;-56.680194;0.224201;148.00;
961;J1635-1511;248.947333;-15.197778;1.179387;54.00;
962;B1633+24;248.857424;24.313144;0.490507;24.32;
963;J1635-26;248.966667;-26.271389;0.510500;100.00;
964;J1635-4513;248.980833;-45.224167;1.594746;416.00;
965;J1635-4944;248.980833;-49.743333;0.671964;474.00;
966;B1630-59;248.787833;-59.911389;0.529121;134.90;
967;J1636-4440;249.068875;-44.673611;0.206649;449.00;
968;J1636-4803;249.133333;-48.065278;1.204644;503.00;
969;J1636-4933;249.229792;-49.552778;0.430367;542.70;
970;J1637-4335;249.486667;-43.595000;0.771367;608.00;
971;J1637-4450;249.471458;-44.840639;0.252870;470.70;
972;B1634-45;249.494625;-45.890917;0.118771;193.23;
973;J1637-46;249.400000;-46.216667;0.493091;660.40;
974;J1637-4642;249.307375;-46.704167;0.154027;417.00;
975;J1637-4721;249.297500;-47.350833;1.165741;448.00;
976;J1637-4816;249.494500;-48.270000;0.837365;738.00;
977;J1638-3815;249.655621;-38.250944;0.698261;238.00;
978;J1638-3951;249.564833;-39.866389;0.771130;249.00;
979;J1638-42;249.629167;-42.565556;0.510900;410.00;
980;J1638-4344;249.720333;-43.734444;1.121944;237.00;
981;J1638-44;249.575000;-44.666667;0.568057;494.00;
982;J1638-4417;249.692587;-44.284333;0.117802;436.00;
983;J1638-4608;249.595750;-46.136556;0.278137;424.30;
984;J1638-4725;249.553917;-47.425556;0.763933;552.10;
985;J1638-5226;249.749833;-52.449278;0.340503;170.10;
986;J1639-4359;249.778542;-43.997778;0.587559;258.90;
987;B1635-45;249.838337;-46.075861;0.529116;258.91;
988;J1640+2224;250.069760;22.402484;0.003163;18.43;
989;J1640-4648;250.198417;-46.812500;0.178352;474.00;
990;B1636-47;250.054958;-47.259806;0.517405;591.70;
991;J1640-4951;250.181500;-49.850583;0.739099;411.40;
992;J1641-2347;250.325167;-23.793333;1.091008;27.70;
993;B1639+36A;250.420333;36.454289;0.010378;30.36;
994;B1639+36B;250.420833;36.460278;0.003528;29.50;
995;J1641+3627C;250.420833;36.460278;0.003722;30.10;
996;J1641+3627D;250.420833;36.460278;0.003118;30.60;
997;J1641+3627E;250.420833;36.460278;0.002487;30.30;
998;J1643-1224;250.908981;-12.416315;0.004622;62.41;
999;J1643-4505;250.904042;-45.096111;0.237383;484.00;
1000;J1643-4522;250.835000;-45.366944;1.347899;482.00;
1001;J1643-4550;250.806333;-45.848472;0.717508;450.80;
1002;J1644-44;251.150000;-44.166667;0.173911;535.10;
1003;B1641-45;251.205337;-45.985972;0.455060;478.80;
1004;J1644-46;251.025000;-46.433333;0.250941;405.80;
1005;J1644-4657;251.160417;-46.960556;0.125962;718.00;
1006;B1642-03;251.258506;-3.299533;0.387690;35.73;
1007;J1645+1012;251.393396;10.204456;0.410861;36.30;
1008;J1646-2142;251.575542;-21.702500;0.005850;29.80;
1009;J1646-4308;251.730417;-43.135278;0.840680;595.00;
1010;B1643-43;251.713750;-43.777222;0.231603;490.40;
1011;J1646-5123;251.651458;-51.387389;0.530075;279.00;
1012;B1641-68;251.728333;-68.530833;1.785611;43.00;
1013;J1647-3607;251.943792;-36.117778;0.212316;224.00;
1014;J1647+66;252.000000;66.066667;1.599819;23.00;
1015;J1648-3256;252.025292;-32.944667;0.719455;128.28;
1016;J1648-4458;252.054167;-44.973889;0.629632;925.00;
1017;J1648-4611;252.091750;-46.187778;0.164950;392.90;
1018;J1648-6044;252.213458;-60.740417;0.583765;106.20;
1019;J1649+2533;252.434292;25.551944;1.015257;35.50;
1020;J1649-3805;252.450925;-38.099750;0.262026;213.80;
1021;J1649-3935;252.277833;-39.595611;0.770910;290.00;
1022;J1649-4349;252.335083;-43.822833;0.870712;398.60;
1023;J1649-4653;252.352083;-46.885833;0.557019;332.00;
1024;J1649-4729;252.326125;-47.498056;0.297692;540.20;
1025;J1649-5553;252.379583;-55.894444;0.613571;180.40;
1026;J1649+80;252.500000;80.750000;0.002021;31.09;
1027;J1650-1654;252.613353;-16.911142;1.749552;43.25;
1028;J1650-4126;252.554892;-41.442722;0.308918;251.50;
1029;J1650-4341;252.686167;-43.691889;0.309398;673.00;
1030;J1650-4502;252.634583;-45.043694;0.380870;319.70;
1031;J1650-4921;252.646250;-49.351078;0.156399;229.90;
1032;B1648-17;252.882303;-17.156141;0.973394;33.46;
1033;B1648-42;252.953292;-42.769722;0.844081;482.00;
1034;J1651-4519;252.988333;-45.319722;0.517443;562.00;
1035;B1647-52;252.929042;-52.382833;0.635056;179.10;
1036;B1647-528;252.921667;-52.930000;0.890534;164.00;
1037;J1651-7642;252.782792;-76.710972;1.755311;80.00;
1038;J1652-1400;253.069487;-14.007611;0.305447;49.50;
1039;B1649-23;253.243873;-24.064130;1.703739;68.41;
1040;J1652+2651;253.012792;26.861222;0.915803;40.80;
1041;J1652-4406;253.247917;-44.101389;7.707183;786.00;
1042;J1652-48;253.225000;-48.750000;0.003785;187.80;
1043;J1653-2054;253.379292;-20.915306;0.004129;56.56;
1044;B1650-38;253.415825;-38.639111;0.305037;207.20;
1045;J1653-4030;253.392625;-40.500389;1.019372;425.00;
1046;J1653-4249;253.417583;-42.817583;0.612558;416.10;
1047;J1653-4315;253.373750;-43.250278;0.419280;337.00;
1048;J1653-4854;253.486250;-48.914167;3.059510;354.00;
1049;J1654-23;253.512500;-23.583333;0.545360;74.50;
1050;J1654-2713;253.598448;-27.217102;0.791822;92.31;
1051;J1654-3710;253.685108;-37.182528;0.939165;302.00;
1052;J1654-4140;253.597917;-41.673333;1.273945;307.00;
1053;J1654-4245;253.592000;-42.760833;1.101555;950.00;
1054;J1655-3048;253.852208;-30.811667;0.542936;154.30;
1055;J1655-3844;253.911083;-38.735833;1.193439;365.00;
1056;J1656-3621;254.137312;-36.366583;0.730134;229.00;
1057;J1657-4432;254.403042;-44.538889;0.609607;375.30;
1058;J1658-4306;254.569167;-43.113889;1.166449;845.00;
1059;J1658-47;254.600000;-47.200000;0.369365;533.00;
1060;J1658-4958;254.728833;-49.982889;0.416874;193.40;
1061;J1658-5324;254.679167;-53.295833;0.002440;30.90;
1062;B1657-13;254.971198;-13.085830;0.640958;60.37;
1063;J1659-4316;254.984917;-43.268333;0.474381;640.90;
1064;J1659-4439;254.914333;-44.650278;0.353293;535.00;
1065;J1700-3312;255.220755;-33.212917;1.358307;166.97;
1066;J1700-3611;255.205500;-36.198056;1.494091;232.70;
1067;J1700-3919;255.092792;-39.316672;0.560504;354.30;
1068;J1700-4012;255.160625;-40.210722;0.283792;385.00;
1069;J1700-4422;255.223625;-44.374167;0.755535;410.00;
1070;J1700-4939;255.094000;-49.654167;0.578363;278.00;
1071;J1701-3006A;255.302123;-30.108381;0.005242;114.97;
1072;J1701-3006B;255.302782;-30.113623;0.003594;115.21;
1073;J1701-3006C;255.303608;-30.116504;0.007613;114.56;
1074;J1701-3006D;255.306513;-30.111822;0.003418;114.22;
1075;J1701-3006E;255.305306;-30.113025;0.003234;113.79;
1076;J1701-3006F;255.303426;-30.114394;0.002295;113.29;
1077;J1701-3130;255.431304;-31.510194;0.291341;130.73;
1078;B1658-37;255.327250;-37.440278;2.454609;303.40;
1079;B1657-45;255.371475;-45.563528;0.322909;526.00;
1080;J1701-4958;255.303458;-49.975833;0.804304;230.00;
1081;J1702-3932;255.559833;-39.544444;0.390328;530.00;
1082;J1702-4128;255.718833;-41.480056;0.182136;367.10;
1083;J1702-4217;255.651833;-42.283667;0.227565;629.00;
1084;J1702-4306;255.613708;-43.112222;0.215507;537.00;
1085;J1702-4310;255.612250;-43.177778;0.240524;377.00;
1086;J1702-4428;255.719167;-44.467500;2.123506;395.00;
1087;B1700-18;255.962867;-18.771052;0.804341;49.55;
1088;B1700-32;255.843920;-32.696676;1.211785;110.31;
1089;J1703-38;255.858333;-38.200000;6.443000;375.00;
1090;J1703-4442;255.835792;-44.711667;1.747293;280.20;
1091;J1703-4851;255.976667;-48.865500;1.396401;150.29;
1092;B1659-60;256.061667;-60.281667;0.306323;54.00;
1093;J1705-04;256.250000;-4.683333;0.237480;42.95;
1094;B1702-19;256.400416;-19.110735;0.298987;22.91;
1095;J1705-3423;256.426513;-34.395881;0.255426;146.36;
1096;J1705-3936;256.404583;-39.608056;0.854482;598.00;
1097;J1705-3950;256.374333;-39.849722;0.318941;207.10;
1098;J1705-4108;256.335000;-41.145556;0.861067;1077.00;
1099;J1705-4331;256.399642;-43.520444;0.222561;185.24;
1100;J1705-52;256.458333;-52.604722;0.230700;170.00;
1101;J1705-6135;256.313750;-61.587500;0.808546;94.00;
1102;J1706-3839;256.588750;-38.664167;0.586287;626.00;
1103;J1706-4310;256.518792;-43.172500;0.616979;656.10;
1104;J1706+59;256.750000;59.166667;1.476687;31.00;
1105;J1706-6118;256.540808;-61.303250;0.361921;76.13;
1106;B1703-40;256.840533;-40.898917;0.581017;360.00;
1107;J1707-4341;256.917125;-43.686667;0.890594;398.20;
1108;J1707-4417;256.922542;-44.288611;5.763777;380.00;
1109;J1707-4729;256.814779;-47.492917;0.266474;268.30;
1110;J1708-3426;257.240785;-34.445594;0.692113;190.70;
1111;J1708-3506;257.073426;-35.106289;0.004505;146.73;
1112;J1708-3641;257.149625;-36.689306;0.587567;316.00;
1113;J1708-3827;257.068750;-38.460000;1.225782;788.00;
1114;J1708-4522;257.053833;-45.380833;1.297837;454.00;
1115;B1701-75;257.010417;-75.656389;1.191024;37.00;
1116;B1706-16;257.360172;-16.682703;0.653054;24.87;
1117;J1709+2313;257.274133;23.224403;0.004631;25.35;
1118;J1709-3626;257.438125;-36.434333;0.447857;393.60;
1119;J1709-3841;257.316625;-38.688056;0.586986;356.00;
1120;J1709-4342;257.378750;-43.703889;1.735898;281.00;
1121;J1709-4401;257.422458;-44.019778;0.865235;225.80;
1122;B1706-44;257.428033;-44.485622;0.102459;75.69;
1123;J1710-2616;257.520417;-26.276389;0.954158;111.00;
1124;J1710-37;257.625000;-37.500000;0.792659;346.00;
1125;J1710-4148;257.598958;-41.805278;0.286561;461.00;
1126;J1710+49;257.620833;49.333333;0.003220;7.09;
1127;B1709-15;257.979416;-15.161041;0.868804;59.88;
1128;J1711-3826;257.935208;-38.437222;0.465365;376.00;
1129;J1711-4322;257.794004;-43.381417;0.102618;191.50;
1130;B1707-53;257.971333;-53.837778;0.899218;106.10;
1131;J1712-2715;258.048792;-27.264722;0.255360;92.64;
1132;J1712-391;258.145833;-39.716667;0.778149;525.00;
1133;J1712-392;258.145833;-39.716667;0.092528;713.00;
1134;J1713+0747;258.456383;7.793752;0.004570;15.97;
1135;J1713-3844;258.259583;-38.741389;1.600114;544.00;
1136;J1713-3949;258.366667;-39.816667;0.392451;342.00;
1137;J1714-1054;258.667175;-10.903028;0.696279;51.00;
1138;J1715-3247;258.847750;-32.791667;1.260214;164.00;
1139;J1715-3700;258.790208;-37.001111;0.779628;449.00;
1140;J1715-3859;258.907875;-38.990306;0.928108;817.00;
1141;J1715-3903;258.809583;-39.050556;0.278481;313.10;
1142;J1715-4034;258.920792;-40.572778;2.072153;254.00;
1143;J1715-4254;258.793917;-42.915000;0.573745;407.00;
1144;J1716-3720;259.047333;-37.345556;0.630314;682.70;
1145;J1716-4005;259.175250;-40.090833;0.311813;435.00;
1146;J1716-4111;259.184613;-41.185972;1.036067;245.80;
1147;J1716-4711;259.004621;-47.183583;0.555824;287.06;
1148;B1714-34;259.334352;-34.416546;0.656299;587.70;
1149;J1717-3737;259.316500;-37.626667;0.682419;525.80;
1150;J1717-3847;259.326667;-38.784167;1.149499;707.00;
1151;J1717-3953;259.356458;-39.898611;1.085521;466.00;
1152;J1717-4043;259.449625;-40.730556;0.397857;452.60;
1153;J1717-40435;259.258333;-40.725278;0.349929;539.00;
1154;B1713-40;259.467583;-41.054722;0.887718;306.90;
1155;J1717-5800;259.398542;-58.001500;0.321793;125.22;
1156;J1718-3714;259.577458;-37.237778;1.289379;833.00;
1157;J1718-3718;259.541667;-37.314722;3.378574;371.10;
1158;J1718-3825;259.556521;-38.421683;0.074670;247.40;
1159;J1718-41;259.550000;-41.116667;0.548419;354.00;
1160;J1718-4539;259.549583;-45.654417;0.590473;254.00;
1161;J1719-1438;259.791971;-14.633595;0.005790;36.86;
1162;J1719-23;259.904167;-23.485278;0.454000;110.00;
1163;B1715-40;259.757175;-40.116528;0.189094;386.60;
1164;J1719-4302;259.953208;-43.036500;0.235475;297.70;
1165;B1718-02;260.238621;-2.206639;0.477715;66.98;
1166;B1717-16;260.105026;-16.559368;1.565601;44.83;
1167;J1720+2150;260.005417;21.836889;1.615664;41.10;
1168;J1720-2446;260.093583;-24.774167;0.874265;103.00;
1169;B1717-29;260.142156;-29.554511;0.620448;42.64;
1170;J1720-36;260.225000;-36.883333;0.092132;341.00;
1171;J1720-3659;260.008233;-36.985139;0.351125;381.60;
1172;B1718-19;260.256168;-19.614046;1.004037;75.70;
1173;J1721-1939;260.444208;-19.663611;0.404040;103.00;
1174;J1721-2457;260.272901;-24.951767;0.003497;47.76;
1175;B1718-35;260.386578;-35.547114;0.280424;496.00;
1176;B1718-32;260.512313;-32.129258;0.477158;126.06;
1177;B1718-36;260.540904;-36.548139;0.399183;416.20;
1178;B1719-37;260.746542;-37.201028;0.236173;99.50;
1179;J1722-4400;260.693821;-44.009222;0.218554;219.30;
1180;J1723-2837;260.846607;-28.632547;0.001856;19.69;
1181;J1723-2852;260.992500;-28.880833;0.625034;172.00;
1182;J1723-3659;260.781583;-36.987194;0.202722;254.20;
1183;J1723-38;260.750000;-38.333333;0.765796;472.00;
1184;J1724-3149;261.186958;-31.817778;0.948237;409.00;
1185;J1724-35;261.179167;-35.816667;1.421990;554.90;
1186;J1724-3505;261.199542;-35.093333;1.221708;875.00;
1187;J1724-4500;261.107500;-45.004167;1.309109;182.00;
1188;J1725-0732;261.301171;-7.549778;0.239919;58.91;
1189;J1725-2852;261.291250;-28.872778;1.257788;161.00;
1190;J1725-3546;261.425833;-35.771111;1.032471;744.00;
1191;J1725-3848;261.250417;-38.810000;2.062386;230.00;
1192;J1725-3853;261.363625;-38.884500;0.004792;158.20;
1193;J1725-4043;261.422583;-40.719722;1.465071;203.00;
1194;J1726-00;261.595833;-0.250000;1.308600;57.00;
1195;J1726-31;261.650000;-31.950000;0.123470;264.40;
1196;J1726-3530;261.531292;-35.499444;1.110132;727.00;
1197;J1726-3635;261.706708;-36.596000;0.287432;539.20;
1198;J1726-4006;261.639042;-40.100556;0.882778;277.00;
1199;J1727-2739;261.879125;-27.650139;1.293100;147.00;
1200;J1727-2946;261.812896;-29.776888;0.027083;60.74;
1201;B1726-00;262.145080;-0.129168;0.386004;41.09;
1202;J1728-3733;262.192708;-37.552222;0.615538;281.50;
1203;J1728-4028;262.115333;-40.469444;0.866343;231.00;
1204;J1729-2117;262.295033;-21.291111;0.066293;34.49;
1205;J1730-2304;262.590255;-23.075358;0.008123;9.62;
1206;J1730-2900;262.534500;-29.012778;1.538427;289.00;
1207;B1727-33;262.635663;-33.844286;0.139460;259.00;
1208;J1730-3353;262.731583;-33.893889;3.270242;256.00;
1209;J1730-34;262.525000;-34.800000;0.099830;628.00;
1210;J1731-1847;262.823374;-18.792407;0.002345;106.47;
1211;J1731-3123;262.752208;-31.395278;0.753048;354.00;
1212;J1731-3322;262.809625;-33.379167;0.544671;877.40;
1213;B1727-47;262.925429;-47.742933;0.829829;123.33;
1214;J1732-1930;263.083440;-19.502382;0.483770;72.43;
1215;J1732-3131;263.139750;-31.523056;0.196543;15.44;
1216;J1732-3426;263.029917;-34.434722;0.332887;513.50;
1217;J1732-35;263.125000;-35.083333;0.126690;340.00;
1218;J1732-3729;263.086708;-37.484722;2.184001;317.00;
1219;B1729-41;263.208333;-41.480000;0.627981;195.30;
1220;J1732-4156;263.203583;-41.941556;0.323434;228.70;
1221;J1732-5049;263.199029;-50.816710;0.005313;56.82;
1222;B1730-22;263.360157;-22.477009;0.871683;41.14;
1223;J1733-2533;263.357750;-25.553056;0.659794;242.00;
1224;J1733-2837;263.391250;-28.625833;0.768185;225.00;
1225;J1733-3030;263.495375;-30.513611;0.362052;636.00;
1226;J1733-3322;263.480042;-33.367500;1.245915;524.00;
1227;B1730-37;263.361475;-37.281833;0.337586;153.50;
1228;J1733-4005;263.494333;-40.094361;0.561778;317.80;
1229;J1733-5515;263.251667;-55.261111;1.011234;83.90;
1230;B1732-02;263.690254;-2.210854;0.839394;65.05;
1231;J1734-2415;263.673333;-24.255556;0.612524;126.30;
1232;J1734-3058;263.711829;-30.978167;0.541286;260.00;
1233;J1734-3333;263.612083;-33.555556;1.169341;578.00;
1234;J1735-0243;263.950417;-2.730000;0.782887;55.40;
1235;B1732-07;263.770715;-7.414581;0.419335;73.51;
1236;J1735-3258;263.987083;-32.971944;0.350963;754.00;
1237;J1736+05;264.225000;5.800000;0.999245;42.00;
1238;J1736-2457;264.189333;-24.963889;2.642223;170.00;
1239;J1736-2819;264.103042;-28.328333;1.592419;261.00;
1240;J1736-2843;264.177458;-28.730833;6.445036;331.00;
1241;J1736-3511;264.011250;-35.198889;0.502803;106.00;
1242;J1737-0811;264.446301;-8.185802;0.004175;55.31;
1243;J1737-3102;264.390542;-31.033472;0.768672;280.00;
1244;J1737-3137;264.267875;-31.622500;0.450432;488.20;
1245;J1737-3320;264.293792;-33.338889;0.816273;804.00;
1246;B1734-35;264.416829;-35.928833;0.397585;89.41;
1247;J1738+0333;264.724858;3.553019;0.005850;33.77;
1248;J1738-2330;264.536667;-23.513056;1.978847;99.30;
1249;J1738-2647;264.520958;-26.796111;0.349591;182.20;
1250;J1738-2736;264.560950;-27.607167;0.627716;323.60;
1251;J1738-2955;264.717667;-29.930833;0.443398;223.40;
1252;J1738-3107;264.697500;-31.128889;0.549498;735.00;
1253;B1735-32;264.725772;-32.198235;0.768499;49.59;
1254;J1738-3316;264.643542;-33.267111;0.730373;273.00;
1255;J1739+0612;264.824858;6.207889;0.234169;101.50;
1256;J1739-1313;264.990921;-13.221833;1.215698;58.20;
1257;B1736-29;264.892825;-29.050967;0.322882;138.56;
1258;J1739-3023;264.915833;-30.386667;0.114368;170.00;
1259;J1739-3049;264.846750;-30.827778;0.239317;573.20;
1260;B1736-31;264.851267;-31.520916;0.529441;600.10;
1261;J1739-3159;264.952833;-31.996944;0.877561;337.00;
1262;J1739-3951;264.909375;-39.866750;0.341772;24.60;
1263;J1740+1000;265.108125;10.001750;0.154087;23.85;
1264;B1737+13;265.030606;13.199081;0.803050;48.67;
1265;J1740-2540;265.188833;-25.671944;1.692656;333.00;
1266;B1737-30;265.140917;-30.262083;0.606887;152.15;
1267;J1740-3052;265.208338;-30.867861;0.570313;738.78;
1268;J1740-3327;265.107167;-33.464861;0.515001;274.10;
1269;J1740-5340A;265.185788;-53.678028;0.003650;71.80;
1270;B1738-08;265.343982;-8.675506;2.043082;74.90;
1271;J1741+1351;265.404167;13.862222;0.003747;24.21;
1272;J1741-2019;265.278625;-20.323333;3.904506;74.90;
1273;J1741-2054;265.488458;-20.899167;0.413700;4.70;
1274;J1741-2719;265.396083;-27.323056;0.346797;361.90;
1275;J1741-2733;265.255583;-27.564167;0.892959;149.20;
1276;J1741+2758;265.472958;27.969167;1.360738;29.30;
1277;J1741-2945;265.310292;-29.759722;0.223558;310.30;
1278;J1741-3016;265.279333;-30.275278;1.893749;382.00;
1279;J1741-34;265.475000;-34.316667;0.875137;241.00;
1280;B1737-39;265.325337;-39.460556;0.512211;158.50;
1281;J1742-3957;265.518458;-39.956111;1.016349;186.00;
1282;J1742-4616;265.608750;-46.281528;0.412401;115.96;
1283;B1740-03;265.784105;-3.653189;0.444645;30.26;
1284;B1740-13;265.906759;-13.860546;0.405337;116.30;
1285;J1743-2442;265.833833;-24.715278;1.242508;239.00;
1286;B1740-31;265.902857;-31.839360;2.414576;193.05;
1287;J1743-3153;265.814854;-31.884806;0.193105;505.70;
1288;J1743-35;265.775000;-35.533333;0.569980;174.00;
1289;J1743-4212;265.771763;-42.200667;0.306167;131.94;
1290;J1744-1134;266.122513;-11.581850;0.004075;3.14;
1291;J1744-1610;266.068892;-16.176611;1.757206;66.67;
1292;J1744-2335;266.201958;-23.598611;1.683507;96.66;
1293;J1744-3130;266.023675;-31.501111;1.066061;192.90;
1294;J1744-3922;266.011146;-39.372528;0.172444;148.10;
1295;J1744-5337;266.162167;-53.630833;0.355666;113.00;
1296;J1745-0129;266.258583;-1.488361;1.045407;90.10;
1297;J1745-0952;266.288062;-9.877689;0.019376;64.47;
1298;J1745+1017;266.390988;10.297923;0.002652;23.97;
1299;J1745-2229;266.319625;-22.487222;1.160593;299.00;
1300;J1745-2900;266.417359;-29.008304;3.763638;1778.00;
1301;J1745-2910;266.316667;-29.166667;0.982000;1088.00;
1302;J1745-2912;266.458333;-29.200000;0.187379;1130.00;
1303;B1742-30;266.484604;-30.673194;0.367429;88.37;
1304;J1745-3812;266.314250;-38.202028;0.698353;160.80;
1305;J1746+2245;266.503500;22.758028;3.465038;52.00;
1306;J1746+2540;266.528625;25.677083;1.058148;51.50;
1307;J1746-27;266.500000;-27.850000;0.487528;422.00;
1308;J1746-2849;266.515417;-28.821944;1.478480;1456.00;
1309;J1746-2850;266.527500;-28.845000;1.077101;962.70;
1310;J1746-2856;266.706250;-28.941944;0.945224;1168.00;
1311;J1747-1030;266.992958;-10.501389;1.578793;128.00;
1312;J1747-2647;266.878725;-26.787222;0.500254;570.00;
1313;J1747-2802;266.860625;-28.043611;2.780079;835.00;
1314;J1747-2809;266.845000;-28.154167;0.052153;1133.00;
1315;J1747-2958;266.816175;-29.966944;0.098814;101.50;
1316;J1747-4036;266.870833;-40.600000;0.001650;152.90;
1317;B1745-12;267.072532;-13.014468;0.394133;99.36;
1318;B1745-20A;267.219538;-20.361028;0.288603;219.40;
1319;J1748-2021B;267.220637;-20.360794;0.016760;220.92;
1320;J1748-2021C;267.213222;-20.364947;0.006227;226.95;
1321;J1748-2021D;267.215194;-20.352059;0.013496;224.98;
1322;J1748-2021E;267.220002;-20.358161;0.016264;224.10;
1323;J1748-2021F;267.218058;-20.360925;0.003794;220.43;
1324;J1748-2444;267.202135;-24.743601;0.442838;207.33;
1325;B1744-24A;267.009396;-24.776917;0.011563;242.15;
1326;J1748-2446aa;267.020000;-24.779167;0.005788;237.42;
1327;J1748-2446ab;267.020000;-24.779167;0.005120;238.34;
1328;J1748-2446ac;267.020000;-24.779167;0.005087;238.72;
1329;J1748-2446ad;267.020000;-24.779167;0.001396;235.60;
1330;J1748-2446ae;267.020000;-24.779167;0.003659;238.75;
1331;J1748-2446af;267.020000;-24.779167;0.003304;237.34;
1332;J1748-2446ag;267.020000;-24.779167;0.004448;237.75;
1333;J1748-2446ah;267.020000;-24.779167;0.004965;237.75;
1334;J1748-2446ai;267.020000;-24.779167;0.021228;233.90;
1335;J1748-2446C;267.018917;-24.776667;0.008436;237.00;
1336;J1748-2446D;267.020000;-24.779167;0.004714;243.83;
1337;J1748-2446E;267.020000;-24.779167;0.002198;236.84;
1338;J1748-2446F;267.020000;-24.779167;0.005540;239.18;
1339;J1748-2446G;267.020000;-24.779167;0.021672;237.57;
1340;J1748-2446H;267.020000;-24.779167;0.004926;238.13;
1341;J1748-2446I;267.020000;-24.779167;0.009570;238.73;
1342;J1748-2446J;267.020000;-24.779167;0.080338;234.35;
1343;J1748-2446K;267.020000;-24.779167;0.002970;234.81;
1344;J1748-2446L;267.020000;-24.779167;0.002245;237.74;
1345;J1748-2446M;267.020000;-24.779167;0.003570;238.65;
1346;J1748-2446N;267.020000;-24.779167;0.008667;238.47;
1347;J1748-2446O;267.020000;-24.779167;0.001677;236.38;
1348;J1748-2446P;267.020000;-24.779167;0.001729;238.79;
1349;J1748-2446Q;267.020000;-24.779167;0.002812;234.50;
1350;J1748-2446R;267.020000;-24.779167;0.005029;237.60;
1351;J1748-2446S;267.020000;-24.779167;0.006117;236.26;
1352;J1748-2446T;267.020000;-24.779167;0.007085;237.70;
1353;J1748-2446U;267.020000;-24.779167;0.003289;235.50;
1354;J1748-2446V;267.020000;-24.779167;0.002073;239.11;
1355;J1748-2446W;267.020000;-24.779167;0.004205;239.14;
1356;J1748-2446X;267.020000;-24.779167;0.002999;240.03;
1357;J1748-2446Y;267.020000;-24.779167;0.002048;239.11;
1358;J1748-2446Z;267.020000;-24.779167;0.002463;238.85;
1359;J1748-30;267.000000;-30.283333;0.382735;584.00;
1360;J1748-3009;267.099125;-30.153389;0.009684;420.20;
1361;J1749-2347;267.315042;-23.788056;0.874486;344.00;
1362;J1749-2629;267.297000;-26.486111;1.335388;409.00;
1363;B1746-30;267.306221;-30.043034;0.609874;509.40;
